,Y
8637,1
6368,1
6286,1
2001,1
1289,1
5665,1
5932,1
3227,1
7716,1
938,1
2275,1
7360,1
9017,1
9845,1
2278,1
4488,1
563,1
8786,1
5106,1
8001,1
5770,1
7570,1
2265,1
3053,1
8355,1
6829,1
639,1
6630,1
4524,1
2051,1
8390,1
10279,1
2353,1
2562,1
9221,1
5646,1
7211,1
7548,1
9644,1
6925,1
8319,1
1697,1
5203,1
5400,1
4882,1
193,1
1839,1
10117,1
6823,1
4370,1
9808,1
6816,1
479,1
7609,1
1635,1
1150,1
4840,1
8630,1
2634,1
8563,1
2306,1
1360,1
3327,1
4285,1
7520,1
7423,1
8779,1
4395,1
9042,1
4956,1
8921,1
6762,1
1143,1
7658,1
1878,1
8854,1
4797,1
6372,1
474,1
1120,1
4298,1
9137,1
9987,1
7250,1
2845,1
7196,1
6818,1
7346,1
768,1
4967,1
7506,1
10278,1
103,1
6928,1
1654,1
3246,1
9720,1
6773,1
7660,1
10087,1
6419,1
5546,1
7593,1
4919,1
68,1
136,1
10094,1
6789,1
9854,1
4699,1
5610,1
5272,1
5456,1
10211,1
2575,1
7243,1
8436,1
1959,1
588,1
4682,1
6881,1
5522,1
1163,1
8356,1
8669,1
1898,1
548,1
3490,1
6425,1
4580,1
607,1
8728,1
6890,1
6062,1
386,1
3457,1
986,1
6300,1
4558,1
4673,1
8856,1
5250,1
5615,1
9419,1
7058,1
6353,1
4255,1
4342,1
3283,1
10070,1
7067,1
7203,1
695,1
7969,1
9518,1
9424,1
7850,1
8059,1
6308,1
6027,1
2062,1
6974,1
10291,1
5120,1
2943,1
919,1
4758,1
2406,1
6947,1
7219,1
2439,1
7602,1
1094,1
4008,1
4704,1
1084,1
8684,1
3271,1
3848,1
1566,1
807,1
1182,1
9546,1
9637,1
2800,1
3936,1
4582,1
6188,1
4965,1
1722,1
127,1
6886,1
2573,1
9443,1
9996,1
9986,1
366,1
3454,1
6337,1
4004,1
395,1
10103,1
5119,1
2432,1
5989,1
5251,1
4245,1
2199,1
3195,1
10169,1
5571,1
1955,1
9978,1
3279,1
3280,1
946,1
4200,1
512,1
8072,1
6769,1
5674,1
9071,1
573,1
1185,1
4010,1
2458,1
1053,1
1497,1
2843,1
2764,1
9190,1
6981,1
4676,1
2461,1
2440,1
7968,1
1612,1
8498,1
256,1
315,1
4284,1
1853,1
6310,1
4743,1
5743,1
4105,1
7801,1
2024,1
3693,1
239,1
7848,1
853,1
5783,1
4999,1
255,1
9780,1
8288,1
3932,1
398,1
6122,1
4014,1
5322,1
970,1
7584,1
1649,1
6572,1
426,1
6338,1
6454,1
5051,1
7307,1
4194,1
4762,1
5947,1
5840,1
1875,1
2985,1
9014,1
3927,1
6985,1
4601,1
9541,1
6061,1
66,1
4930,1
10157,1
9135,1
4231,1
515,1
6916,1
5817,1
2459,1
3347,1
3417,1
7737,1
4651,1
1293,1
5230,1
3638,1
9511,1
4643,1
7264,1
3110,1
7610,1
6921,1
155,1
761,1
312,1
389,1
9082,1
582,1
9661,1
3504,1
8879,1
4191,1
2482,1
6370,1
7601,1
5371,1
2775,1
2407,1
10062,1
9984,1
4347,1
1645,1
2588,1
3907,1
3038,1
2592,1
1205,1
3578,1
7719,1
1032,1
3185,1
5565,1
8401,1
9636,1
5649,1
1866,1
1685,1
7365,1
6605,1
5095,1
4307,1
1877,1
8870,1
2574,1
2931,1
760,1
5575,1
6870,1
3949,1
3965,1
905,1
2180,1
1778,1
514,1
8559,1
5900,1
1446,1
3143,1
3411,1
9698,1
5584,1
930,1
2264,1
8111,1
7966,1
8275,1
9245,1
9793,1
3117,1
76,1
4685,1
5021,1
8442,1
811,1
4384,1
9860,1
9929,1
8003,1
7434,1
5081,1
6090,1
810,1
7622,1
7259,1
10119,1
1776,1
9059,1
205,1
5376,1
8147,1
3911,1
1999,1
4206,1
6217,1
6318,1
6607,1
6095,1
7949,1
9525,1
1266,1
5069,1
9123,1
7217,1
4139,1
2895,1
8748,1
5158,1
7894,1
9848,1
1183,1
4815,1
7284,1
5186,1
9746,1
924,1
7240,1
8071,1
8054,1
3182,1
1450,1
8812,1
7300,1
622,1
8,1
2023,1
4889,1
5982,1
2974,1
8885,1
6700,1
6401,1
1772,1
3179,1
8441,1
8590,1
10222,1
1940,1
8507,1
9878,1
2202,1
9676,1
4578,1
6034,1
8428,1
6041,1
3216,1
4032,1
1401,1
3231,1
2717,1
7824,1
3781,1
9214,1
3244,1
10067,1
8445,1
7568,1
3821,1
2165,1
2173,1
6290,1
367,1
268,1
5030,1
1398,1
5523,1
6382,1
3554,1
10294,1
3510,1
6222,1
9460,1
4099,1
3735,1
7798,1
10179,1
4398,1
2976,1
7408,1
3967,1
9035,1
2900,1
120,1
1916,1
9230,1
5493,1
4572,1
725,1
2568,1
6554,1
5560,1
4114,1
1225,1
4650,1
4575,1
7117,1
1915,1
6780,1
2480,1
8802,1
2554,1
9116,1
6272,1
8378,1
7223,1
5463,1
7485,1
9483,1
8446,1
1846,1
8700,1
774,1
1117,1
6802,1
8407,1
4246,1
6476,1
8557,1
1445,1
5875,1
3993,1
9296,1
3678,1
9785,1
449,1
1883,1
5314,1
4310,1
8429,1
1638,1
6060,1
6558,1
2072,1
2161,1
3500,1
6913,1
9604,1
9198,1
2676,1
4039,1
7863,1
8962,1
4610,1
4060,1
4728,1
9601,1
3418,1
9377,1
6879,1
10028,1
2932,1
5864,1
5603,1
2908,1
3169,1
2758,1
7381,1
7314,1
10214,1
7486,1
7431,1
4462,1
9629,1
8417,1
2543,1
305,1
8318,1
4382,1
9350,1
9639,1
8509,1
281,1
8156,1
3183,1
6178,1
2500,1
150,1
6293,1
6600,1
5732,1
8113,1
1800,1
126,1
2678,1
5113,1
7384,1
3293,1
713,1
8682,1
6371,1
404,1
7305,1
7036,1
3049,1
5702,1
9009,1
3486,1
6469,1
6713,1
626,1
1394,1
4291,1
2328,1
6441,1
79,1
10259,1
2258,1
8995,1
2993,1
3369,1
91,1
1410,1
1971,1
1690,1
9550,1
2304,1
9208,1
6494,1
9768,1
5464,1
10146,1
9599,1
6498,1
8358,1
6475,1
1901,1
7755,1
6327,1
8860,1
2750,1
2249,1
8785,1
5453,1
5498,1
5923,1
5414,1
5828,1
4807,1
6509,1
10238,1
2970,1
1651,1
899,1
8572,1
4287,1
7606,1
686,1
10092,1
3879,1
6278,1
1151,1
3551,1
890,1
6569,1
5656,1
3295,1
4275,1
5618,1
7559,1
9360,1
5506,1
4457,1
6083,1
5544,1
1555,1
9184,1
1069,1
2349,1
1726,1
2938,1
5960,1
8783,1
10053,1
4695,1
2998,1
1339,1
601,1
2032,1
7948,1
4480,1
9498,1
7504,1
2365,1
4084,1
7233,1
3145,1
1518,1
3039,1
4003,1
8339,1
3557,1
7748,1
675,1
7090,1
6973,1
1230,1
5151,1
1443,1
3151,1
1468,1
2794,1
297,1
9046,1
7488,1
8105,1
97,1
2207,1
8940,1
6135,1
8927,1
1749,1
6982,1
1217,1
5586,1
5124,1
2236,1
8036,1
7327,1
1318,1
1190,1
1706,1
6563,1
8018,1
2886,1
8173,1
1123,1
4323,1
6284,1
1946,1
5898,1
3178,1
9074,1
7426,1
5787,1
1444,1
7173,1
6585,1
6373,1
5220,1
5092,1
7261,1
7353,1
9485,1
10091,1
3955,1
4143,1
1969,1
2079,1
2584,1
6884,1
9643,1
5511,1
3437,1
4422,1
705,1
9405,1
9138,1
6205,1
954,1
8312,1
3709,1
333,1
8555,1
2408,1
9748,1
10016,1
3177,1
740,1
4305,1
1147,1
3348,1
6069,1
8368,1
7292,1
4737,1
7853,1
9384,1
7543,1
7130,1
43,1
2558,1
7607,1
2642,1
6699,1
620,1
9356,1
8640,1
5851,1
5384,1
6855,1
2559,1
7413,1
8486,1
2651,1
10284,1
8745,1
2628,1
3572,1
7902,1
4226,1
6996,1
7691,1
7675,1
1377,1
8895,1
1121,1
4565,1
5116,1
598,1
4841,1
2513,1
3452,1
5892,1
661,1
1880,1
1099,1
1315,1
4399,1
2154,1
4681,1
9804,1
9226,1
5422,1
4158,1
3126,1
5796,1
4881,1
8662,1
1122,1
6556,1
5483,1
6364,1
9791,1
3842,1
7021,1
5360,1
6323,1
9492,1
1708,1
2987,1
10111,1
5352,1
4726,1
483,1
8935,1
2414,1
2489,1
9825,1
9482,1
1059,1
4009,1
1404,1
3472,1
60,1
3252,1
332,1
381,1
8431,1
7315,1
2139,1
8714,1
4736,1
8886,1
6169,1
4652,1
2177,1
9647,1
8377,1
7071,1
7323,1
1365,1
1868,1
8389,1
4823,1
4557,1
2300,1
326,1
634,1
4992,1
5107,1
8040,1
7374,1
8781,1
3855,1
5597,1
3314,1
9477,1
8742,1
1824,1
1538,1
1814,1
6833,1
2377,1
3134,1
3586,1
4054,1
6019,1
8455,1
2670,1
5269,1
2105,1
7530,1
4036,1
7394,1
8842,1
6165,1
698,1
4697,1
2212,1
9112,1
6223,1
5604,1
6851,1
9176,1
7238,1
3972,1
1021,1
8297,1
4631,1
6772,1
923,1
190,1
2298,1
6983,1
9620,1
9590,1
7702,1
1731,1
2169,1
9180,1
5778,1
1461,1
5318,1
7101,1
3313,1
4174,1
7347,1
4973,1
1748,1
3778,1
310,1
213,1
9551,1
8531,1
6809,1
5499,1
8688,1
2578,1
9540,1
4735,1
3132,1
8317,1
7390,1
6650,1
9039,1
6787,1
7189,1
8701,1
9322,1
9616,1
5928,1
6283,1
1004,1
3108,1
8373,1
9392,1
3677,1
8831,1
2369,1
8724,1
5440,1
3274,1
11,1
9349,1
8057,1
185,1
4461,1
5662,1
3817,1
10252,1
2178,1
1611,1
2669,1
7667,1
1033,1
6162,1
3098,1
9169,1
5088,1
5719,1
7002,1
7742,1
1981,1
10112,1
3414,1
2791,1
4319,1
5084,1
8459,1
5668,1
3480,1
1324,1
8709,1
8981,1
7227,1
2303,1
6551,1
7162,1
6860,1
2270,1
2599,1
8883,1
5341,1
534,1
5867,1
3532,1
8570,1
8325,1
2751,1
4045,1
3431,1
5104,1
1539,1
4221,1
4070,1
4141,1
5655,1
8952,1
6596,1
4657,1
9447,1
7634,1
8085,1
8421,1
1095,1
1105,1
3814,1
2436,1
6624,1
5185,1
4367,1
9159,1
6225,1
5426,1
6295,1
7758,1
7856,1
4157,1
5760,1
2127,1
3215,1
933,1
5162,1
8777,1
879,1
805,1
8974,1
4896,1
5723,1
1923,1
3148,1
3942,1
8805,1
335,1
4406,1
8636,1
3966,1
3028,1
1458,1
5981,1
7402,1
2638,1
964,1
5431,1
9133,1
4443,1
3370,1
2476,1
1976,1
3413,1
4324,1
1382,1
4470,1
5133,1
3800,1
6316,1
5363,1
4136,1
5534,1
5508,1
4175,1
4313,1
1412,1
9253,1
2752,1
9565,1
3564,1
2893,1
7994,1
3237,1
5294,1
2016,1
2354,1
755,1
2710,1
7037,1
9618,1
4533,1
8926,1
9250,1
4024,1
5102,1
6597,1
1659,1
6267,1
5654,1
8939,1
9063,1
8250,1
5983,1
6104,1
9945,1
6986,1
5673,1
3518,1
5919,1
5878,1
9711,1
8493,1
1557,1
7476,1
3494,1
1859,1
377,1
549,1
8196,1
10148,1
5395,1
875,1
6562,1
1509,1
7772,1
10200,1
8456,1
7812,1
884,1
7135,1
9801,1
8382,1
855,1
7377,1
7621,1
956,1
5086,1
8615,1
1325,1
5782,1
1327,1
6239,1
22,1
4397,1
8004,1
10271,1
2145,1
5669,1
6213,1
9960,1
6929,1
4026,1
7612,1
3082,1
939,1
4768,1
10126,1
415,1
6490,1
6319,1
8667,1
2660,1
7563,1
4538,1
3503,1
7206,1
3614,1
3240,1
6957,1
5401,1
6442,1
1011,1
2299,1
1546,1
177,1
7987,1
6903,1
452,1
2968,1
8542,1
5408,1
7286,1
5893,1
7676,1
2561,1
9998,1
6216,1
694,1
4005,1
7102,1
7228,1
2495,1
7199,1
486,1
7536,1
7576,1
4700,1
2237,1
172,1
7244,1
3910,1
3637,1
7341,1
4309,1
859,1
4707,1
3789,1
1409,1
3968,1
7792,1
293,1
3170,1
5977,1
7248,1
6339,1
5696,1
5958,1
4113,1
4156,1
6474,1
6044,1
3355,1
3089,1
9560,1
1441,1
7538,1
5734,1
6671,1
8433,1
89,1
9544,1
3618,1
327,1
3372,1
9862,1
8695,1
7179,1
4356,1
3764,1
7076,1
6414,1
1958,1
7907,1
8853,1
6658,1
2128,1
1929,1
2159,1
1408,1
7464,1
6799,1
5645,1
7212,1
4606,1
4777,1
8558,1
1980,1
6949,1
4179,1
827,1
555,1
6526,1
9215,1
4450,1
3969,1
5798,1
8108,1
1576,1
2106,1
5720,1
4373,1
1957,1
7617,1
2607,1
1063,1
3346,1
7411,1
9246,1
5976,1
9939,1
4786,1
7260,1
1474,1
5491,1
6858,1
5163,1
5261,1
4127,1
4085,1
7923,1
5399,1
1140,1
6008,1
306,1
9938,1
5157,1
2179,1
9905,1
9979,1
4028,1
2921,1
3617,1
7285,1
2019,1
5680,1
6584,1
4057,1
4066,1
64,1
2524,1
5423,1
7170,1
10021,1
8808,1
9351,1
4483,1
9956,1
9529,1
4074,1
2027,1
4753,1
4526,1
2739,1
8405,1
7891,1
608,1
7505,1
8848,1
7890,1
8845,1
6333,1
5972,1
9787,1
5355,1
5897,1
5012,1
4215,1
7168,1
6077,1
1520,1
3931,1
6383,1
7840,1
8598,1
8291,1
8215,1
5884,1
1536,1
6527,1
8470,1
1303,1
7999,1
2292,1
5865,1
8681,1
6567,1
8911,1
44,1
55,1
672,1
188,1
1428,1
3559,1
7010,1
4594,1
10050,1
1296,1
5651,1
1896,1
4466,1
545,1
5369,1
9822,1
8035,1
154,1
9582,1
1312,1
6649,1
1715,1
3090,1
1396,1
6105,1
8122,1
9468,1
444,1
5320,1
6742,1
2980,1
2657,1
1732,1
7499,1
2936,1
5478,1
3810,1
5564,1
5428,1
955,1
9659,1
2891,1
2368,1
2882,1
6123,1
8101,1
1019,1
1663,1
8467,1
6247,1
5708,1
10213,1
3868,1
7586,1
1799,1
2274,1
13,1
9459,1
3824,1
1322,1
1830,1
1215,1
2684,1
3644,1
4038,1
4848,1
9563,1
3536,1
5114,1
4532,1
9502,1
1996,1
3948,1
1560,1
6385,1
3819,1
3393,1
1440,1
7918,1
1326,1
5930,1
9072,1
2934,1
10005,1
804,1
9688,1
8552,1
233,1
2286,1
2416,1
4075,1
6634,1
2594,1
225,1
4655,1
3999,1
3587,1
4795,1
5954,1
2293,1
4318,1
3261,1
8937,1
510,1
9656,1
7096,1
3699,1
1291,1
2297,1
9378,1
4155,1
1648,1
65,1
6321,1
4260,1
519,1
4579,1
8865,1
3430,1
9681,1
1263,1
7562,1
10202,1
10082,1
7781,1
9830,1
629,1
4082,1
9201,1
9454,1
818,1
6322,1
9991,1
978,1
6882,1
8189,1
8547,1
6478,1
7035,1
3838,1
2483,1
8386,1
1054,1
5117,1
1795,1
7544,1
7480,1
9125,1
3321,1
4820,1
9842,1
8070,1
9421,1
4977,1
2915,1
10008,1
6495,1
4926,1
9867,1
5065,1
9579,1
5003,1
9045,1
4389,1
2042,1
4112,1
1100,1
6024,1
10154,1
5247,1
5812,1
6398,1
9773,1
6106,1
8479,1
3363,1
7215,1
3672,1
1851,1
4866,1
7210,1
7679,1
6850,1
7864,1
5381,1
8546,1
1855,1
5212,1
8402,1
2656,1
3903,1
9186,1
4467,1
775,1
2121,1
3823,1
4013,1
1433,1
9992,1
7216,1
9576,1
2940,1
860,1
7263,1
2358,1
10208,1
1534,1
9212,1
10054,1
9037,1
277,1
647,1
6847,1
7963,1
2909,1
2277,1
8811,1
691,1
6185,1
9064,1
1627,1
5797,1
2124,1
2325,1
7256,1
447,1
7129,1
2441,1
5551,1
2014,1
5194,1
9084,1
4878,1
7777,1
2210,1
1837,1
4548,1
2469,1
379,1
2244,1
8394,1
4214,1
5985,1
7459,1
2490,1
8549,1
9567,1
553,1
7271,1
8422,1
2295,1
7311,1
5432,1
1208,1
2546,1
6866,1
6043,1
9346,1
6958,1
1071,1
8650,1
4337,1
7118,1
453,1
8934,1
8582,1
2143,1
6681,1
8434,1
5073,1
6795,1
2187,1
9850,1
5096,1
2157,1
9888,1
175,1
1513,1
9649,1
10078,1
7805,1
9333,1
4468,1
3267,1
9120,1
702,1
4687,1
4552,1
5143,1
9379,1
10073,1
10074,1
7416,1
3331,1
9130,1
6341,1
720,1
8770,1
1768,1
3976,1
1252,1
9167,1
9355,1
9342,1
8656,1
4377,1
2093,1
949,1
2220,1
3373,1
4975,1
10149,1
3859,1
6066,1
2401,1
4276,1
9229,1
5330,1
9617,1
4361,1
8062,1
3236,1
9751,1
1580,1
1797,1
6604,1
1029,1
814,1
6367,1
7363,1
3034,1
2949,1
6119,1
5914,1
3202,1
2675,1
4521,1
469,1
2114,1
5657,1
8406,1
781,1
7782,1
5688,1
3604,1
3768,1
6445,1
5040,1
5388,1
7605,1
1035,1
7018,1
901,1
779,1
883,1
3579,1
6108,1
4338,1
1570,1
4350,1
6499,1
4436,1
9320,1
4044,1
5206,1
1686,1
2989,1
2827,1
1385,1
1386,1
8385,1
2851,1
9936,1
909,1
8261,1
3519,1
8106,1
6215,1
7626,1
6673,1
2318,1
3332,1
3794,1
2581,1
4597,1
8566,1
462,1
6013,1
8760,1
8638,1
1677,1
1379,1
8287,1
2305,1
1511,1
8689,1
5792,1
9607,1
9869,1
4618,1
5403,1
1990,1
2196,1
9575,1
1275,1
8396,1
5577,1
8427,1
7444,1
284,1
7062,1
7222,1
178,1
1044,1
6297,1
5676,1
2360,1
9873,1
1809,1
752,1
4201,1
4505,1
7497,1
7964,1
1503,1
5300,1
8404,1
4569,1
6246,1
1422,1
5969,1
1112,1
364,1
4410,1
3377,1
6696,1
10155,1
2038,1
5685,1
5574,1
283,1
2205,1
5938,1
6820,1
9810,1
7043,1
3064,1
5027,1
6072,1
8357,1
149,1
8281,1
2158,1
3861,1
7657,1
4792,1
5219,1
459,1
5714,1
6016,1
4097,1
5420,1
1673,1
3137,1
9918,1
3529,1
6618,1
9457,1
6360,1
5600,1
4376,1
2221,1
1483,1
5514,1
8464,1
2056,1
1201,1
223,1
9259,1
2765,1
3052,1
1101,1
87,1
9506,1
1743,1
8522,1
35,1
123,1
5357,1
8328,1
2387,1
6995,1
2700,1
2598,1
1953,1
9589,1
2881,1
1300,1
1892,1
9391,1
9450,1
2253,1
8347,1
6240,1
6956,1
1602,1
6054,1
2664,1
4072,1
2591,1
7131,1
1055,1
10134,1
10277,1
1669,1
1618,1
1575,1
1988,1
2770,1
4662,1
4272,1
10254,1
9354,1
7218,1
3006,1
9300,1
8488,1
8209,1
7445,1
6753,1
2780,1
5971,1
5975,1
1505,1
5391,1
7759,1
931,1
1739,1
3506,1
296,1
7257,1
7081,1
6234,1
1734,1
5659,1
7925,1
7934,1
5433,1
1363,1
9533,1
1475,1
243,1
2261,1
3483,1
5217,1
3460,1
9508,1
9972,1
226,1
7888,1
1495,1
4500,1
10110,1
1849,1
9902,1
2815,1
4404,1
10075,1
877,1
3643,1
790,1
9758,1
3456,1
6208,1
17,1
2692,1
7745,1
4300,1
10274,1
6739,1
10019,1
354,1
4555,1
1239,1
7977,1
10011,1
147,1
341,1
3719,1
1198,1
4706,1
3900,1
6784,1
7172,1
10006,1
6944,1
6378,1
829,1
6553,1
5557,1
7825,1
6355,1
7989,1
9640,1
2963,1
8525,1
3208,1
9217,1
1331,1
6934,1
1359,1
2267,1
21896,0
12711,0
2887,0
15940,0
23150,0
22739,0
21479,0
5328,0
5526,0
19943,0
20367,0
7897,0
8729,0
11190,0
3136,0
1720,0
20952,0
6373,0
8930,0
1211,0
6646,0
3911,0
6463,0
14606,0
16125,0
23511,0
13951,0
10935,0
3189,0
1971,0
14348,0
8952,0
8309,0
18482,0
2958,0
12117,0
22531,0
24063,0
10834,0
9679,0
5456,0
2936,0
19187,0
3707,0
17460,0
14630,0
4954,0
9673,0
18890,0
23467,0
24453,0
2453,0
12334,0
8090,0
23716,0
5419,0
20250,0
7815,0
22495,0
16353,0
13498,0
19873,0
21386,0
20361,0
23134,0
10971,0
23326,0
4689,0
4495,0
901,0
10280,0
13281,0
8126,0
1138,0
17847,0
20037,0
2501,0
11176,0
6197,0
3261,0
8525,0
4642,0
10094,0
6944,0
16128,0
24020,0
5429,0
14636,0
9413,0
284,0
18341,0
24332,0
1117,0
7259,0
12263,0
19315,0
11677,0
1282,0
13475,0
12831,0
11524,0
22583,0
2963,0
10426,0
9249,0
18208,0
14811,0
21281,0
22313,0
14998,0
18882,0
17785,0
22314,0
4408,0
9696,0
4099,0
15360,0
22170,0
9064,0
14021,0
20779,0
22870,0
18332,0
23838,0
452,0
14146,0
22981,0
10748,0
10741,0
6431,0
306,0
2028,0
15476,0
5288,0
4179,0
10762,0
1189,0
6753,0
24220,0
19516,0
18121,0
15453,0
14397,0
4106,0
18001,0
17449,0
3967,0
4338,0
10688,0
11849,0
21622,0
1400,0
6029,0
9247,0
19870,0
4726,0
11363,0
15440,0
14544,0
10789,0
14233,0
12427,0
5679,0
1479,0
22562,0
15395,0
16619,0
20555,0
20443,0
13111,0
20285,0
1988,0
13812,0
6886,0
4515,0
11040,0
14215,0
19874,0
273,0
4125,0
7702,0
8070,0
21176,0
8894,0
3892,0
6251,0
20056,0
1685,0
43,0
5596,0
10797,0
20193,0
13331,0
10658,0
10414,0
9432,0
10164,0
10090,0
13817,0
13090,0
16481,0
5004,0
23102,0
7633,0
19915,0
5381,0
6176,0
3240,0
3510,0
17814,0
10285,0
4579,0
6708,0
11393,0
3151,0
22330,0
3306,0
11772,0
10773,0
4335,0
18942,0
12777,0
24086,0
20098,0
20354,0
23260,0
23391,0
16961,0
5391,0
10028,0
20479,0
22183,0
24082,0
21569,0
4358,0
226,0
4401,0
16914,0
17453,0
21387,0
449,0
10211,0
21327,0
15251,0
5249,0
17136,0
6558,0
22191,0
13509,0
15773,0
22162,0
15511,0
11882,0
4010,0
3904,0
24383,0
11158,0
416,0
16533,0
9326,0
20694,0
17043,0
5987,0
7934,0
2506,0
18675,0
21233,0
24415,0
24456,0
2360,0
22672,0
13938,0
3794,0
1421,0
291,0
12255,0
11055,0
18794,0
21913,0
21325,0
16768,0
10463,0
18425,0
24075,0
10358,0
19349,0
16725,0
14733,0
5330,0
16612,0
6075,0
23611,0
951,0
20953,0
4113,0
23252,0
14949,0
13587,0
22182,0
7221,0
24439,0
16054,0
9018,0
11936,0
23709,0
6969,0
16992,0
10163,0
10938,0
16189,0
2841,0
10232,0
12748,0
698,0
3405,0
6400,0
1272,0
18144,0
20940,0
18914,0
17229,0
15016,0
9728,0
6093,0
1389,0
19962,0
12527,0
19654,0
5677,0
10390,0
22561,0
7248,0
18823,0
8838,0
10695,0
23631,0
17072,0
8411,0
14758,0
9890,0
17010,0
13487,0
12060,0
14368,0
2776,0
10975,0
17258,0
2992,0
666,0
14029,0
22566,0
13932,0
11165,0
17144,0
15973,0
8395,0
5239,0
14762,0
17202,0
332,0
7980,0
23872,0
11419,0
6308,0
21904,0
4133,0
12563,0
10743,0
4713,0
9873,0
9354,0
18365,0
15338,0
9653,0
627,0
10619,0
13326,0
7648,0
9485,0
4142,0
22025,0
7863,0
2584,0
24036,0
10227,0
1875,0
2884,0
8267,0
12331,0
13833,0
4369,0
19715,0
19070,0
6269,0
6660,0
23007,0
22701,0
7710,0
4040,0
23448,0
2348,0
9447,0
18897,0
24184,0
13289,0
10337,0
18859,0
4547,0
9112,0
22934,0
18,0
22665,0
14390,0
9138,0
11435,0
17790,0
355,0
4003,0
7083,0
16118,0
8748,0
17217,0
10939,0
6861,0
1746,0
21815,0
1110,0
13518,0
3997,0
14893,0
12188,0
15932,0
135,0
18978,0
5797,0
5196,0
5219,0
12404,0
1000,0
16145,0
8088,0
18324,0
18196,0
13373,0
8255,0
1036,0
16180,0
15548,0
3770,0
8489,0
4835,0
24289,0
331,0
6566,0
23639,0
12288,0
14750,0
3460,0
15579,0
5557,0
17006,0
18589,0
8071,0
21126,0
18354,0
17804,0
6572,0
14063,0
9642,0
5948,0
11756,0
3680,0
1111,0
7864,0
3250,0
1142,0
9992,0
1845,0
20326,0
4137,0
8780,0
22956,0
4334,0
170,0
828,0
12370,0
6771,0
17991,0
16717,0
15672,0
11586,0
10638,0
14251,0
13870,0
14812,0
11346,0
23849,0
16524,0
22673,0
24181,0
23267,0
9827,0
700,0
22439,0
23552,0
21397,0
7895,0
554,0
18553,0
2751,0
20086,0
13724,0
11117,0
16689,0
9610,0
6240,0
17457,0
1198,0
2413,0
1537,0
1122,0
20768,0
4673,0
23404,0
24238,0
10222,0
2696,0
19003,0
11912,0
4862,0
3991,0
7180,0
11978,0
4173,0
16977,0
7321,0
19406,0
14958,0
12598,0
20791,0
22683,0
11595,0
9203,0
7708,0
3438,0
9438,0
22525,0
16847,0
20786,0
12590,0
4848,0
16867,0
8072,0
17529,0
21497,0
1384,0
24202,0
1089,0
8723,0
3292,0
24297,0
5440,0
21444,0
15120,0
11426,0
1645,0
10922,0
3579,0
8104,0
588,0
8968,0
5203,0
5403,0
21653,0
16509,0
22341,0
19322,0
4550,0
2262,0
7625,0
11173,0
6226,0
22144,0
20106,0
11057,0
1230,0
10670,0
24400,0
7323,0
23598,0
1414,0
23645,0
20792,0
3992,0
10475,0
17960,0
13347,0
21003,0
485,0
24093,0
14740,0
3777,0
18569,0
14096,0
23108,0
11920,0
15344,0
12902,0
8420,0
8062,0
11873,0
1635,0
23106,0
16523,0
17322,0
9940,0
13784,0
3923,0
16172,0
14497,0
8447,0
5783,0
11328,0
2828,0
8112,0
9153,0
10468,0
8774,0
21875,0
3925,0
20587,0
13309,0
17995,0
145,0
2813,0
19005,0
8327,0
14549,0
12159,0
8570,0
11295,0
17941,0
14228,0
11091,0
8873,0
12960,0
15507,0
20522,0
9344,0
23052,0
14217,0
6262,0
19797,0
14259,0
11025,0
8168,0
2559,0
10233,0
16460,0
23132,0
70,0
17427,0
9328,0
8276,0
14156,0
12515,0
20712,0
9585,0
16376,0
20737,0
17485,0
22585,0
2237,0
14221,0
14890,0
8230,0
2475,0
15372,0
3588,0
3295,0
981,0
4060,0
4975,0
24235,0
16600,0
13533,0
18344,0
17950,0
928,0
14498,0
3340,0
16421,0
20325,0
5817,0
5705,0
4148,0
15695,0
14184,0
23259,0
12940,0
10791,0
12644,0
5321,0
11734,0
18749,0
16327,0
2114,0
16853,0
6823,0
4447,0
14859,0
16106,0
16850,0
21265,0
13095,0
4427,0
17697,0
12289,0
23144,0
23720,0
364,0
1497,0
13831,0
6445,0
5575,0
11334,0
10177,0
5767,0
17769,0
14264,0
5914,0
15898,0
22811,0
12020,0
18203,0
20392,0
22442,0
8486,0
11824,0
13618,0
15185,0
16296,0
7593,0
20835,0
7362,0
21210,0
7116,0
11779,0
2620,0
19753,0
4171,0
4676,0
22317,0
1228,0
15189,0
16072,0
13683,0
19062,0
14005,0
23001,0
21794,0
15406,0
17359,0
18177,0
19402,0
418,0
10472,0
20645,0
24129,0
10948,0
15437,0
14310,0
8017,0
15918,0
19995,0
19468,0
24050,0
6874,0
2200,0
18814,0
8835,0
1532,0
1048,0
5138,0
20383,0
3910,0
17760,0
6832,0
23858,0
24204,0
19853,0
4622,0
88,0
7484,0
4967,0
2581,0
15871,0
18541,0
21680,0
5550,0
8347,0
21833,0
8140,0
18037,0
23343,0
18280,0
12774,0
2651,0
23868,0
10181,0
13057,0
20872,0
434,0
16372,0
7152,0
20526,0
9348,0
16519,0
9009,0
2953,0
8707,0
14746,0
9869,0
19137,0
4090,0
2389,0
12759,0
10719,0
82,0
14898,0
3016,0
5260,0
14835,0
24253,0
21038,0
1014,0
12588,0
21978,0
22803,0
13852,0
22006,0
20910,0
256,0
8469,0
10018,0
123,0
22894,0
4280,0
1931,0
15201,0
20179,0
15955,0
19439,0
8131,0
